Satellite,Timestamp (UTC),Doppler Shift (Hz),Azimuth (deg),Elevation (deg),Distance (km)
STARLINK-33615,2026-06-08T18:12:33Z,-4456.025185452363,207.62750912249612,42.93084485844749,37329991384.0253
STARLINK-33615,2026-06-08T18:12:34Z,-4514.7317809680635,208.08069730926556,42.28709156862982,37337316762.78456
STARLINK-33615,2026-06-08T18:12:34Z,-4570.259458165049,208.08069730926556,42.28709156862982,37337316762.78456
STARLINK-33615,2026-06-08T18:12:35Z,-4787.648224500184,208.92202404839855,41.03751118605374,37351520749.471535
STARLINK-33615,2026-06-08T18:12:36Z,-4683.6947007042845,208.52444296915007,41.64197404648548,37344661944.30814
STARLINK-33615,2026-06-08T18:12:37Z,-4738.637100812113,208.95912178126997,40.99556884634266,37352025735.69395
STARLINK-33615,2026-06-08T18:12:37Z,-4796.313739017881,208.95912178126997,40.99556884634266,37352025735.69395
STARLINK-33615,2026-06-08T18:12:38Z,-4850.852207526236,209.1676468388362,40.68043560344112,37355617268.83657
STARLINK-33615,2026-06-08T18:12:39Z,-4908.099589100163,209.38509260801754,40.34794872464768,37359406943.69114
STARLINK-33615,2026-06-08T18:12:40Z,-4965.123617457219,208.01213320150936,42.42515828828358,37335826986.25326
STARLINK-33615,2026-06-08T18:12:40Z,-4549.9904064697375,208.01213320150936,42.42515828828358,37335826986.25326
STARLINK-33615,2026-06-08T18:12:41Z,-4528.073526145364,207.92735825961867,42.55279076354715,37334388189.11786
STARLINK-33615,2026-06-08T18:12:42Z,-4586.4790236722665,208.1577407760417,42.22245004958644,37338146699.9543
STARLINK-33615,2026-06-08T18:12:43Z,-4876.675453644478,209.2734009542168,40.54629767237515,37357197269.536
STARLINK-33615,2026-06-08T18:12:44Z,-4696.759972997812,208.80054416260273,41.2804179714709,37348872285.18524
STARLINK-33615,2026-06-08T18:12:44Z,-4751.610447035505,208.80054416260273,41.2804179714709,37348872285.18524
STARLINK-33615,2026-06-08T18:12:45Z,-4809.193519620494,209.02170445303878,40.94876320415831,37352649830.620834
STARLINK-33615,2026-06-08T18:12:46Z,-4942.203201220442,209.52531180673344,40.17282840629652,37361479499.36721
STARLINK-33615,2026-06-08T18:12:47Z,-4920.793560742566,207.524283893289,43.16732466541835,37327494094.90469
STARLINK-33615,2026-06-08T18:12:47Z,-4423.57980345186,207.524283893289,43.16732466541835,37327494094.90469
STARLINK-33615,2026-06-08T18:12:48Z,-4642.887223442649,208.3882480704695,41.92165809455902,37341635598.71757
STARLINK-33615,2026-06-08T18:12:49Z,-4540.830289091689,207.99115636522188,42.508168243457405,37334988494.32904
STARLINK-33615,2026-06-08T18:12:50Z,10016.572379965604,54.67064368740226,20.74155803873765,36990051887.58553
STARLINK-33615,2026-06-08T18:12:51Z,-2530.0339070965942,325.1601079097291,-70.29736493925009,37968755113.67011
STARLINK-33615,2026-06-08T18:12:52Z,-8609.988649791878,222.29473936390778,12.92540514473695,37666481366.62858
STARLINK-33615,2026-06-08T18:12:53Z,7939.291508995949,72.59402914442364,50.67705866053015,36882653946.556145
STARLINK-33615,2026-06-08T18:12:54Z,2924.1756786841424,20.827826015463973,-51.18877816439518,37710911534.36313
STARLINK-33615,2026-06-08T18:12:55Z,-10051.35123601642,233.09242515667984,-16.764083896952965,37939850288.618416
STARLINK-33615,2026-06-08T18:12:56Z,3281.728861967444,131.79042100054417,70.42006828967065,36964131344.20559
STARLINK-33615,2026-06-08T18:12:57Z,7576.253571334883,38.60544650206675,-22.32874870290649,37381776944.200836
STARLINK-33615,2026-06-08T18:12:58Z,-8552.535586776514,247.9923553536098,-45.364800968135846,38075312390.62189
STARLINK-33615,2026-06-08T18:12:59Z,-2391.9015136198695,197.99576486144375,53.836268467205954,37207505107.754814
STARLINK-33615,2026-06-08T18:13:00Z,9941.395666624172,49.92723286921087,8.272415264436411,37081068216.25914
STARLINK-33615,2026-06-08T18:13:01Z,-4590.802323981395,289.45748828969613,-68.23768762275449,38034503883.413284
STARLINK-33615,2026-06-08T18:13:02Z,-7240.369171602632,217.4846193186384,24.987364723422626,37534029493.38008
STARLINK-33615,2026-06-08T18:13:03Z,9151.003118891587,207.8927186455749,42.741091154251635,37332517313.490906
STARLINK-33615,2026-06-08T18:13:03Z,-4509.231597834617,207.8927186455749,42.741091154251635,37332517313.490906
STARLINK-33615,2026-06-08T18:13:04Z,-4567.567084430575,208.12333642710067,42.41173353387806,37336260894.493385
STARLINK-33615,2026-06-08T18:13:05Z,-4622.730364854185,208.33995196481212,42.09900942195498,37339816932.23189
STARLINK-33615,2026-06-08T18:13:06Z,-4677.7035243269065,208.55437702001828,41.78597429298816,37343377511.100044
STARLINK-33615,2026-06-08T18:13:07Z,-4890.646290628994,208.98800968652034,41.14195916856457,37350705322.62508
STARLINK-33615,2026-06-08T18:13:07Z,-4790.005284271184,208.98800968652034,41.14195916856457,37350705322.62508
STARLINK-33615,2026-06-08T18:13:08Z,-4847.308611337422,209.20707575544046,40.81096215262344,37354472774.40219
STARLINK-33615,2026-06-08T18:13:09Z,-4898.569032694731,209.4019818763596,40.51381379754388,37357856579.757
STARLINK-33615,2026-06-08T18:13:10Z,-4958.354717500547,207.7176514683703,43.03480392860936,37329265498.206764
STARLINK-33615,2026-06-08T18:13:10Z,-4461.866301819491,207.7176514683703,43.03480392860936,37329265498.206764
STARLINK-33615,2026-06-08T18:13:11Z,-4520.3227053576875,207.95012328881165,42.70603375260403,37333000280.36995
STARLINK-33615,2026-06-08T18:13:12Z,-4655.680254288975,208.48011786399695,41.9351081479614,37341751596.28082
STARLINK-33615,2026-06-08T18:13:13Z,-4630.689586948018,208.60986410765395,41.75159635203189,37343850071.182205
STARLINK-33615,2026-06-08T18:13:13Z,-4688.54187826903,208.60986410765395,41.75159635203189,37343850071.182205
STARLINK-33615,2026-06-08T18:13:14Z,-4976.845537835544,209.70489225477107,40.07299521803249,37362920607.797104
STARLINK-33615,2026-06-08T18:13:15Z,-4803.605913231656,209.0534214726295,41.090993073825175,37351364419.16788
STARLINK-33615,2026-06-08T18:13:16Z,-4857.892574424539,209.26071985815284,40.77727977011365,37354934707.8959
STARLINK-33615,2026-06-08T18:13:17Z,-4911.981286814601,207.53898114898746,43.3309627275537,37325985849.926254
STARLINK-33615,2026-06-08T18:13:17Z,-4413.880197234065,207.53898114898746,43.3309627275537,37325985849.926254
STARLINK-33615,2026-06-08T18:13:18Z,-4475.449074051064,207.7852166919009,42.98584502804195,37329903658.84196
STARLINK-33615,2026-06-08T18:13:19Z,-4533.812131271882,208.0169098835631,42.657276483344994,37333635285.80521
STARLINK-33615,2026-06-08T18:13:20Z,-4748.6597554502905,208.44987546687122,42.03306707580389,37340728673.72524
STARLINK-33615,2026-06-08T18:13:20Z,-4643.99520606994,208.44987546687122,42.03306707580389,37340728673.72524
STARLINK-33615,2026-06-08T18:13:21Z,-4698.802817619373,208.66308272583726,41.72049665657928,37344282187.16024
STARLINK-33615,2026-06-08T18:13:22Z,-4759.2994120934345,208.89666346468582,41.3735516091988,37348226790.444855
STARLINK-33615,2026-06-08T18:13:23Z,-4810.770295055102,209.31216599024856,40.74688835451362,37355356011.10408
STARLINK-33615,2026-06-08T18:13:23Z,-4867.905112280618,209.31216599024856,40.74688835451362,37355356011.10408
STARLINK-33615,2026-06-08T18:13:24Z,-4924.820804876389,209.5278131127462,40.41605239017857,37359120722.09102
STARLINK-33615,2026-06-08T18:13:25Z,-4504.802649134334,207.91362238090974,42.844535299054975,37331576949.11378
STARLINK-33615,2026-06-08T18:13:26Z,-4485.454589597072,207.83855219332244,42.95708905912636,37330309651.10347
STARLINK-33615,2026-06-08T18:13:27Z,-4543.736391473999,209.19334778045499,40.95483693976002,37353032003.79263
STARLINK-33615,2026-06-08T18:13:27Z,-4834.705574976627,209.19334778045499,40.95483693976002,37353032003.79263
STARLINK-33615,2026-06-08T18:13:28Z,-4656.7195432154185,208.51287384101556,41.98800068035793,37341316833.044785
STARLINK-33615,2026-06-08T18:13:29Z,-4711.436765799272,208.72539163313255,41.675653335779245,37344866957.05101
STARLINK-33615,2026-06-08T18:13:30Z,-4768.901287288675,209.45327034881007,40.57203554182896,37357407197.20355
STARLINK-33615,2026-06-08T18:13:30Z,-4902.087634994196,209.45327034881007,40.57203554182896,37357407197.20355
STARLINK-33615,2026-06-08T18:13:31Z,-4877.347313193616,209.36142623059695,40.71978916318828,37355736678.59626
STARLINK-33615,2026-06-08T18:13:32Z,-4931.274475591349,209.5656178143932,40.4062905707812,37359303548.99354
STARLINK-33615,2026-06-08T18:13:33Z,-4597.665686305052,207.88954301264408,42.931602599919785,37330675377.99292
STARLINK-33615,2026-06-08T18:13:33Z,-4494.876088474772,207.88954301264408,42.931602599919785,37330675377.99292
STARLINK-33615,2026-06-08T18:13:34Z,-4550.099664209748,208.10833048969178,42.62046692982986,37334207552.192184
STARLINK-33615,2026-06-08T18:13:35Z,-4608.106352353077,208.336443873619,42.292017878370906,37337937048.6815
STARLINK-33615,2026-06-08T18:13:36Z,-4662.9457849260025,208.78541422022653,41.63408268972084,37345411300.81
STARLINK-33615,2026-06-08T18:13:36Z,-4723.492187981125,208.78541422022653,41.63408268972084,37345411300.81
STARLINK-33615,2026-06-08T18:13:37Z,-4777.929417400503,208.99516407898383,41.32166578418789,37348962311.66195
STARLINK-33615,2026-06-08T18:13:38Z,-4989.425410163975,209.79384687858249,40.08613758210888,37362994584.30367
STARLINK-33615,2026-06-08T18:13:39Z,-4889.136689581421,209.4195008426281,40.67890157909523,37356270613.8963
STARLINK-33615,2026-06-08T18:13:40Z,-4942.975547109396,208.63854051181997,41.87845100964833,37342675530.87853
STARLINK-33615,2026-06-08T18:13:40Z,-4683.557001616637,208.63854051181997,41.87845100964833,37342675530.87853
STARLINK-33615,2026-06-08T18:13:41Z,-4506.702578443886,207.94999098878142,42.89242518199021,37331192919.57301
STARLINK-33615,2026-06-08T18:13:42Z,-4561.840013496542,208.16810328603327,42.58151184920786,37334721685.36328
STARLINK-33615,2026-06-08T18:13:43Z,-4613.823151572961,208.91531952724625,41.48189502588872,37347200037.8734
STARLINK-33615,2026-06-08T18:13:43Z,-4754.165573795919,208.91531952724625,41.48189502588872,37347200037.8734
STARLINK-33615,2026-06-08T18:13:44Z,-4732.023149211649,208.83186206184575,41.6128265430238,37345721971.67163
STARLINK-33615,2026-06-08T18:13:45Z,-4786.384542957003,209.04109436097622,41.30065740582588,37349269225.871544
STARLINK-33615,2026-06-08T18:13:46Z,-4443.48272158238,209.46440306439192,40.65839250886685,37356569941.15179
STARLINK-33615,2026-06-08T18:13:46Z,-4897.438903601788,209.46440306439192,40.65839250886685,37356569941.15179
STARLINK-33615,2026-06-08T18:13:47Z,-4954.106855107011,209.67834394713054,40.328277853083804,37360323630.89986
STARLINK-33615,2026-06-08T18:13:48Z,-5007.6598654720965,209.87938102828755,40.014991961835754,37363887103.841606
STARLINK-33615,2026-06-08T18:13:49Z,-4514.9576496776335,207.99631143387035,42.873478039069404,37331478108.893135
STARLINK-33615,2026-06-08T18:13:50Z,-4570.0207822502525,208.42925781031312,42.251824442809365,37338532828.57385
STARLINK-33615,2026-06-08T18:13:50Z,-4624.897835571904,208.42925781031312,42.251824442809365,37338532828.57385
STARLINK-33615,2026-06-08T18:13:51Z,-4838.468855949087,209.24995575240928,41.020025075817784,37352505042.76504
STARLINK-33615,2026-06-08T18:13:52Z,-4737.033429235791,208.86479466548568,41.61190011595954,37345798911.08931
STARLINK-33615,2026-06-08T18:13:53Z,-4794.266901545084,209.08482289284925,41.28294397720194,37349535530.7553
STARLINK-33615,2026-06-08T18:13:54Z,10000.637789162147,55.302958559906955,22.103572868576865,36982604490.072365
STARLINK-33615,2026-06-08T18:13:55Z,-2269.706352791006,329.33605945532577,-70.19813753818643,37961066944.97372
STARLINK-33615,2026-06-08T18:13:56Z,-8758.02131872856,222.9350621499421,11.63739545270003,37680422654.63176
STARLINK-33615,2026-06-08T18:13:57Z,7771.4734452675375,73.79986617452018,51.94902174079537,36882899284.205826
STARLINK-33615,2026-06-08T18:13:58Z,3186.8915164938203,22.237172248257753,-50.07845511332379,37698587263.95722
STARLINK-33615,2026-06-08T18:13:59Z,-10057.006747125968,233.6754325540873,-18.043994611466655,37949276943.77793
STARLINK-33615,2026-06-08T18:14:00Z,3019.4712150053556,136.14236171015227,70.62267848501,36972051637.903755
STARLINK-33615,2026-06-08T18:14:01Z,7762.373246938232,39.32032079153849,-21.056524116899975,37368705853.87681
STARLINK-33615,2026-06-08T18:14:02Z,-8420.15487468205,248.9124359216862,-46.58011686390052,38077819718.77277
STARLINK-33615,2026-06-08T18:14:03Z,-2660.689531543477,199.57197551198118,52.74726298327133,37220578460.24249
STARLINK-33615,2026-06-08T18:14:04Z,9990.016953592984,50.511441192634464,9.59017426695744,37071479537.96585
STARLINK-33615,2026-06-08T18:14:05Z,-4360.081069678481,292.7359332791258,-68.90106933781775,38029704707.08672
STARLINK-33615,2026-06-08T18:14:06Z,-7432.50849863803,218.21511623337503,23.750915449984216,37548241781.535736
STARLINK-33615,2026-06-08T18:14:07Z,9043.83395100005,208.94663557588984,41.58585506143719,37346217482.966995
STARLINK-33615,2026-06-08T18:14:07Z,-4751.226428730383,208.94663557588984,41.58585506143719,37346217482.966995
STARLINK-33615,2026-06-08T18:14:08Z,-4811.250540484825,209.17686201206013,41.24033897468802,37350139806.142075
STARLINK-33615,2026-06-08T18:14:09Z,-4865.192059871857,207.75972765743742,43.34076624395363,37326366742.23816
STARLINK-33615,2026-06-08T18:14:09Z,-4445.757110267264,207.75972765743742,43.34076624395363,37326366742.23816
STARLINK-33615,2026-06-08T18:14:10Z,-4975.389043516184,209.7987566078223,40.28732964237697,37360965653.28231
STARLINK-33615,2026-06-08T18:14:11Z,-4481.197541431433,207.90305849501775,43.145899281968674,37328583047.25026
STARLINK-33615,2026-06-08T18:14:12Z,-4773.2833093542995,209.03917209338127,41.474883996202394,37347509594.794334
STARLINK-33615,2026-06-08T18:14:13Z,-4594.059259806798,208.56301443907165,42.19915638406245,37339315918.26315
STARLINK-33615,2026-06-08T18:14:13Z,-4648.715408658635,208.56301443907165,42.19915638406245,37339315918.26315
STARLINK-33615,2026-06-08T18:14:14Z,-4700.229117594346,208.7633165779672,41.90564708016153,37342645787.122635
STARLINK-33615,2026-06-08T18:14:15Z,-4839.688484138932,209.29708514657096,41.09997698915848,37351781285.6089
STARLINK-33615,2026-06-08T18:14:16Z,-4817.417847135438,209.41927496076946,40.92108252561855,37353820238.28899
STARLINK-33615,2026-06-08T18:14:16Z,-4871.2917459503815,209.41927496076946,40.92108252561855,37353820238.28899
STARLINK-33615,2026-06-08T18:14:17Z,-4532.683504141582,208.11717909310008,42.87603212856963,37331683179.07579
STARLINK-33615,2026-06-08T18:14:18Z,-4981.352880026915,209.83466218228844,40.28029999858072,37361098081.09764
STARLINK-33615,2026-06-08T18:14:19Z,-4487.194093568568,208.17028028712278,42.81349958905574,37332407710.645874
STARLINK-33615,2026-06-08T18:14:19Z,-4545.146582252714,208.17028028712278,42.81349958905574,37332407710.645874
STARLINK-33615,2026-06-08T18:14:20Z,-4599.921626841092,208.3858692396883,42.50383009485499,37335917434.82451
STARLINK-33615,2026-06-08T18:14:21Z,-4654.511375883892,208.5992705282331,42.19385008953114,37339431778.73032
STARLINK-33615,2026-06-08T18:14:22Z,-4708.913664179249,209.62922998964336,40.63361182550308,37357121087.35271
STARLINK-33615,2026-06-08T18:14:22Z,-4924.1953912547015,209.62922998964336,40.63361182550308,37357121087.35271
STARLINK-33615,2026-06-08T18:14:23Z,-4820.081687468394,209.23789566621346,41.24506880364831,37350194579.28848
STARLINK-33615,2026-06-08T18:14:24Z,-4879.744670647672,209.46488338820114,40.8997393756593,37354113736.131714
STARLINK-33615,2026-06-08T18:14:25Z,-4927.523378954167,209.64582271238464,40.622502551776925,37357261893.7596
STARLINK-33615,2026-06-08T18:14:26Z,-4983.851447289222,207.97588730020146,43.13701440966502,37328798371.64852
STARLINK-33615,2026-06-08T18:14:26Z,-4492.608289848506,207.97588730020146,43.13701440966502,37328798371.64852
STARLINK-33615,2026-06-08T18:14:27Z,-4547.511838334476,208.19341485199183,42.82794370132758,37332299052.99914
STARLINK-33615,2026-06-08T18:14:28Z,-4685.294295353474,208.73063400737817,42.04204884719631,37341197715.941055
STARLINK-33615,2026-06-08T18:14:29Z,-4659.731112873876,208.84415336646973,41.881823438120335,37343021911.635086
STARLINK-33615,2026-06-08T18:14:29Z,-4714.068872448687,208.84415336646973,41.881823438120335,37343021911.635086
STARLINK-33615,2026-06-08T18:14:30Z,-5001.898871913241,209.9330321520518,40.20401165004715,37362040911.870316
STARLINK-33615,2026-06-08T18:14:31Z,-4828.040931238108,209.28185572636127,41.2267801532136,37350451215.80886
STARLINK-33615,2026-06-08T18:14:32Z,-4884.706874851382,209.68881558893074,40.60472454804133,37357510798.990364
STARLINK-33615,2026-06-08T18:14:32Z,-4935.334593197275,209.68881558893074,40.60472454804133,37357510798.990364
STARLINK-33615,2026-06-08T18:14:33Z,-4439.415398286062,207.77750416082785,43.462928247247085,37325162285.42055
STARLINK-33615,2026-06-08T18:14:34Z,-4500.4334860717945,208.02066660151925,43.12052619190495,37329037429.83879
STARLINK-33615,2026-06-08T18:14:35Z,-4555.264268149139,208.237681188856,42.81170299471397,37332534303.2851
STARLINK-33615,2026-06-08T18:14:36Z,-4766.730603332335,208.6650941020823,42.19311933547805,37339542064.21997
STARLINK-33615,2026-06-08T18:14:36Z,-4664.374352579018,208.6650941020823,42.19311933547805,37339542064.21997
STARLINK-33615,2026-06-08T18:14:37Z,-4721.602866899099,208.88691485377322,41.866331838939416,37343245643.4265
STARLINK-33615,2026-06-08T18:14:38Z,-4778.621771331193,209.10641286840135,41.539219103299125,37346954074.309944
STARLINK-33615,2026-06-08T18:14:39Z,-4829.564882936235,209.52763740580843,40.90115382780773,37354191124.32348
STARLINK-33615,2026-06-08T18:14:39Z,-4889.101143052398,209.52763740580843,40.90115382780773,37354191124.32348
STARLINK-33615,2026-06-08T18:14:40Z,-4942.578605052727,209.729671057198,40.59025232033181,37357718953.21484
STARLINK-33615,2026-06-08T18:14:41Z,-4524.621819545256,208.12847946865907,43.00832038558223,37330350382.28588
STARLINK-33615,2026-06-08T18:14:42Z,-4504.68337862623,208.27965644649092,42.79874596261211,37332729172.62032
STARLINK-33615,2026-06-08T18:14:42Z,-4562.435604354958,208.27965644649092,42.79874596261211,37332729172.62032
STARLINK-33615,2026-06-08T18:14:43Z,-4850.135490509154,209.38755750176693,41.14287559087225,37351473979.72986
STARLINK-33615,2026-06-08T18:14:44Z,-4671.404282050863,208.7061148547558,42.180670746707655,37339729142.34472
STARLINK-33615,2026-06-08T18:14:45Z,-4728.5617356328885,208.92745684935193,41.85413499409808,37343428820.72087
STARLINK-33615,2026-06-08T18:14:46Z,-4782.567929231815,209.63862264347551,40.772705000980686,37355684349.35892
STARLINK-33615,2026-06-08T18:14:46Z,-4915.336674186838,209.63862264347551,40.772705000980686,37355684349.35892
STARLINK-33615,2026-06-08T18:14:47Z,-4892.9275076493395,209.5558160445804,40.9068283681493,37354168741.75287
STARLINK-33615,2026-06-08T18:14:48Z,-4946.345719689804,209.7575179819432,40.59620428273122,37357692374.70771
STARLINK-33615,2026-06-08T18:14:49Z,-4611.827591621381,208.06790756293643,43.1483252062754,37328819034.144035
STARLINK-33615,2026-06-08T18:14:49Z,-4505.358592140862,208.06790756293643,43.1483252062754,37328819034.144035
STARLINK-33615,2026-06-08T18:14:50Z,-4566.044442025416,208.30768363290971,42.80607176973133,37332691514.96749
STARLINK-33615,2026-06-08T18:14:51Z,-4617.58948657354,208.51010428982474,42.51447717820736,37335992586.32963
STARLINK-33615,2026-06-08T18:14:52Z,-4671.932475706412,208.95447556772172,41.86228715851984,37343378469.63323
STARLINK-33615,2026-06-08T18:14:52Z,-4731.994259187946,208.95447556772172,41.86228715851984,37343378469.63323
STARLINK-33615,2026-06-08T18:14:53Z,-4785.942187692591,209.16197090559538,41.55277392784859,37346885499.377815
STARLINK-33615,2026-06-08T18:14:54Z,-5000.087517151869,209.9688489655081,40.30194230432626,37361057414.80444
STARLINK-33615,2026-06-08T18:14:55Z,-4896.186189441612,209.7832577786928,40.60547468116457,37357625009.75188
STARLINK-33615,2026-06-08T18:14:55Z,-4949.546869531854,209.7832577786928,40.60547468116457,37357625009.75188
STARLINK-33615,2026-06-08T18:14:56Z,-4692.11195930861,208.80818113207187,42.10626169188358,37340638071.23282
STARLINK-33615,2026-06-08T18:14:57Z,10025.375839278224,55.038995584456615,21.285786265885612,36988809172.03456
STARLINK-33615,2026-06-08T18:14:58Z,-2387.186096756277,327.0529410730765,-70.48028298788965,37967490455.958565
STARLINK-33615,2026-06-08T18:14:59Z,-8707.834343065513,222.79333903619334,12.46380629448765,37671731408.93409
STARLINK-33615,2026-06-08T18:15:00Z,7861.85403392465,73.0002252272162,51.23461101152613,36883802952.476845
STARLINK-33615,2026-06-08T18:15:01Z,3074.2924687492587,21.797494079903124,-50.880813977840916,37708443433.47359
STARLINK-33615,2026-06-08T18:15:02Z,-10072.212689001906,233.44920901474808,-17.2463806015297,37943604993.93065
STARLINK-33615,2026-06-08T18:15:03Z,3147.1749147043265,133.47962985561546,70.71788393742565,36967417471.75859
STARLINK-33615,2026-06-08T18:15:04Z,7689.668915494842,39.157213071657026,-21.91837553145222,37379320258.07802
STARLINK-33615,2026-06-08T18:15:05Z,-8496.042923153316,248.31418293556598,-45.86281696486348,38077076814.05087
STARLINK-33615,2026-06-08T18:15:06Z,-2537.877040997383,199.01170707034373,53.575308989226876,37212012610.0638
STARLINK-33615,2026-06-08T18:15:07Z,9984.711265446458,50.30535824305654,8.720669546103865,37079731936.397095
STARLINK-33615,2026-06-08T18:15:08Z,-4476.8164570564595,290.488302629482,-68.65881237391316,38034414708.8861
STARLINK-33615,2026-06-08T18:15:09Z,-7353.274608175485,218.04083521435174,24.623293850810096,37538599829.70489
STARLINK-33615,2026-06-08T18:15:10Z,9113.26035017643,63.87148565774201,39.36457220126537,36904525007.27958
STARLINK-33615,2026-06-08T18:15:11Z,-4957.162687826837,209.83929779907862,40.61684705762415,37357561925.49274
STARLINK-33615,2026-06-08T18:15:12Z,-5013.108350880788,208.47854043485563,42.696270544909815,37334044948.47083
STARLINK-33615,2026-06-08T18:15:12Z,-4599.458097590253,208.47854043485563,42.696270544909815,37334044948.47083
STARLINK-33615,2026-06-08T18:15:13Z,-4573.391927658712,208.37822615669506,42.84782329444554,37332336234.06899
STARLINK-33615,2026-06-08T18:15:14Z,-4627.744345785296,208.5913234818499,42.540060477530744,37335816708.89896
STARLINK-33615,2026-06-08T18:15:15Z,-4917.1846116943225,206.79312271782084,45.07895914461553,37307183297.9524
STARLINK-33615,2026-06-08T18:15:15Z,-4177.393963943974,206.79312271782084,45.07895914461553,37307183297.9524
STARLINK-33615,2026-06-08T18:15:16Z,-4232.963392814175,207.02281223223818,44.77392356497556,37310622634.21287
STARLINK-33615,2026-06-08T18:15:17Z,-4291.394913953249,207.26233039054048,44.45161737048256,37314257943.01835
STARLINK-33615,2026-06-08T18:15:18Z,-4978.319869081941,209.84786977846483,40.6532010775973,37357178332.17355
STARLINK-33615,2026-06-08T18:15:18Z,-4955.756148496343,209.84786977846483,40.6532010775973,37357178332.17355
STARLINK-33615,2026-06-08T18:15:19Z,-5014.561871477004,210.06805225481398,40.30918544762379,37361076697.411545
STARLINK-33615,2026-06-08T18:15:20Z,-4675.097512519443,208.78574039909398,42.290724708041296,37338659537.1415
STARLINK-33615,2026-06-08T18:15:21Z,-4571.697883832631,208.3855751896573,42.88534325466464,37331945000.43923
STARLINK-33615,2026-06-08T18:15:22Z,-4628.982184905071,208.84361956349034,42.21900188017797,37339478897.76035
STARLINK-33615,2026-06-08T18:15:22Z,-4689.025522998305,208.84361956349034,42.21900188017797,37339478897.76035
STARLINK-33615,2026-06-08T18:15:23Z,-4737.031765239731,209.02937875746116,41.94502652534481,37342578614.04638
STARLINK-33615,2026-06-08T18:15:24Z,-4796.662516438606,209.25828857889056,41.60251976969613,37346454191.69555
STARLINK-33615,2026-06-08T18:15:25Z,-4850.197990970524,210.24896544394295,40.05963611964831,37363922263.18843
STARLINK-33615,2026-06-08T18:15:25Z,-5060.484116132488,210.24896544394295,40.05963611964831,37363922263.18843
STARLINK-33615,2026-06-08T18:15:26Z,-4959.6052274298145,209.87607340577694,40.65862510984588,37357141815.45157
STARLINK-33615,2026-06-08T18:15:27Z,-5012.551718203848,210.07440940785358,40.34917254983254,37360647657.92192
STARLINK-33615,2026-06-08T18:15:28Z,-4758.690830652812,208.41399315195267,42.89214965828734,37331897524.89209
STARLINK-33615,2026-06-08T18:15:28Z,-4575.3902893613285,208.41399315195267,42.89214965828734,37331897524.89209
STARLINK-33615,2026-06-08T18:15:29Z,-4629.641711437066,208.62661950094733,42.58497120686341,37335369017.86713
STARLINK-33615,2026-06-08T18:15:30Z,-4683.710240700395,208.83709979309134,42.277491608964056,37338845075.59638
STARLINK-33615,2026-06-08T18:15:31Z,-4820.087788126315,209.35974532645432,41.49159457029161,37347731083.514626
STARLINK-33615,2026-06-08T18:15:32Z,-4800.119447937877,209.48930735621195,41.30204637019172,37349879374.008224
STARLINK-33615,2026-06-08T18:15:32Z,-4853.596869344407,209.48930735621195,41.30204637019172,37349879374.008224
STARLINK-33615,2026-06-08T18:15:33Z,-4513.356849433744,208.17906691448002,43.26162449539305,37327743736.4708
STARLINK-33615,2026-06-08T18:15:34Z,-4959.97731167658,209.89131724638239,40.684500005099146,37356870626.42931
STARLINK-33615,2026-06-08T18:15:35Z,-5015.777589794191,210.10020057854547,40.3581988421301,37360566077.129906
STARLINK-33615,2026-06-08T18:15:36Z,9989.092700271593,55.85691761443824,23.17281875733671,36978040622.059586
STARLINK-33615,2026-06-08T18:15:37Z,-83.53003535265864,180.85803215733145,64.36499278913826,37090046216.90854
STARLINK-33710,2026-06-08T18:15:08Z,206465.10235606803,232.02288895480734,40.054121372560324,551.2235465555442
STARLINK-33710,2026-06-08T18:15:09Z,204825.38822498595,232.0069776951352,40.5906074881777,545.8938058182944
STARLINK-33710,2026-06-08T18:15:10Z,203136.9012475547,231.9903896394482,41.13700745269405,540.607191185963
STARLINK-33710,2026-06-08T18:15:11Z,201398.1257535666,231.97308714152578,41.69353068680897,535.3649847224333
STARLINK-33710,2026-06-08T18:15:12Z,199607.5132710461,231.9550297211449,42.26038795783419,530.1685096947175
STARLINK-33710,2026-06-08T18:15:13Z,197763.48338156412,231.93617378794892,42.83779117402721,525.0191299524087
STARLINK-33710,2026-06-08T18:15:14Z,195864.42529879382,231.91647233685566,43.425952996707544,519.9182507021409
STARLINK-33710,2026-06-08T18:15:15Z,193908.69977900133,231.8958746067721,44.025086405852605,514.8673192693917
STARLINK-33710,2026-06-08T18:15:16Z,191894.6413708374,231.87432569765392,44.63540422350274,509.867825775312
STARLINK-33710,2026-06-08T18:15:17Z,189820.5610738965,231.8517661402663,45.25711858054692,504.92130381616295
STARLINK-33710,2026-06-08T18:15:18Z,187684.7494882821,231.82813141332434,45.89044031005111,500.02933122862333
STARLINK-33710,2026-06-08T18:15:19Z,185485.48011870545,231.80335138889075,46.535578373848494,495.1935300867176
STARLINK-33710,2026-06-08T18:15:20Z,183221.013552081,231.77734971600387,47.192739115729175,490.4155675174386
STARLINK-33710,2026-06-08T18:15:21Z,180889.60196784924,231.75004311406965,47.8621255113186,485.6971559400037
STARLINK-33710,2026-06-08T18:15:22Z,178489.49404008346,231.72134056374293,48.54393640117068,481.0400528784827
STARLINK-33710,2026-06-08T18:15:23Z,176018.94086140807,231.69114239492873,49.238365534960955,476.4460615066195
