Satellite,NORAD ID,Pass ID,Generation,Timestamp (UTC),Doppler Shift (Hz),Elevation (deg),Azimuth (deg),Distance (km),TLE Age (hours),Timestamp
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:35.524746,164241.84159120324,20.581199115805504,194.6918016577068,1140.41988695013,32.96387094166667,2026-06-12 21:03:35.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:36.524746,163193.36000168408,20.70271059595181,194.4023171984448,1136.1795693122042,32.96387094166667,2026-06-12 21:03:36.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:37.524746,162132.9205423922,20.82428991223501,194.110181236687,1131.966561998623,32.96387094166667,2026-06-12 21:03:37.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:38.524746,161060.42372977006,20.945922505518343,193.8153725639088,1127.7811760094796,32.96387094166667,2026-06-12 21:03:38.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:39.524746,159975.77118714972,21.06759336411859,193.5178701482181,1123.623724906393,32.96387094166667,2026-06-12 21:03:39.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:40.524746,158878.86574115691,21.189287016834797,193.2176531533281,1119.494524784283,32.96387094166667,2026-06-12 21:03:40.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:41.524746,157769.61151934703,21.310987526226334,192.9147009576789,1115.3938942375944,32.96387094166667,2026-06-12 21:03:41.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:42.524746,156647.91405209422,21.432678482008903,192.6089931747142,1111.3221543265286,32.96387094166667,2026-06-12 21:03:42.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:43.524746,155513.68037611182,21.55434299470932,192.30050967345508,1107.2796285386094,32.96387094166667,2026-06-12 21:03:43.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:44.524746,154366.81914164813,21.675963689533354,191.98923060007667,1103.2666427481752,32.96387094166667,2026-06-12 21:03:44.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:45.524746,153207.24072201762,21.797522700462466,191.67513640000536,1099.283525173668,32.96387094166667,2026-06-12 21:03:45.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:46.524746,152034.85732636868,21.919001664638063,191.3582078409064,1095.3306063315738,32.96387094166667,2026-06-12 21:03:46.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:47.524746,150849.58311450755,22.0403817170616,191.038426036156,1091.4082189866754,32.96387094166667,2026-06-12 21:03:47.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:48.524746,149651.33431538663,22.161643485577027,190.71577246934265,1087.516698100587,32.96387094166667,2026-06-12 21:03:48.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:49.524746,148440.0293476309,22.28276708620709,190.39022901926927,1083.6563807767943,32.96387094166667,2026-06-12 21:03:49.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:50.524746,147215.58894290123,22.403732118879265,190.06177798577045,1079.8276062019888,32.96387094166667,2026-06-12 21:03:50.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:51.524746,145977.93627163614,22.52451766354914,189.73040211618635,1076.0307155840803,32.96387094166667,2026-06-12 21:03:51.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:52.524746,144726.99707194188,22.64510227669937,189.396084632742,1072.2660520885092,32.96387094166667,2026-06-12 21:03:52.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:53.524746,143462.69978029997,22.7654639883462,189.05880926047257,1068.533960769341,32.96387094166667,2026-06-12 21:03:53.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:54.524746,142184.97566472544,22.885580299508664,188.718560255882,1064.83478849761,32.96387094166667,2026-06-12 21:03:54.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:55.524746,140893.7589606703,23.005428180174743,188.37532243646163,1061.1688838864077,32.96387094166667,2026-06-12 21:03:55.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:56.524746,139588.9870083354,23.12498406782046,188.02908121065488,1057.536597212164,32.96387094166667,2026-06-12 21:03:56.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:57.524746,138270.60039311062,23.24422386647284,187.67982260885236,1053.9382803329245,32.96387094166667,2026-06-12 21:03:57.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:58.524746,136938.543086346,23.363122946435595,187.3275333145613,1050.374286601198,32.96387094166667,2026-06-12 21:03:58.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:03:59.524746,135592.76258981106,23.48165614455589,186.9722006967951,1046.844970775746,32.96387094166667,2026-06-12 21:03:59.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:00.524746,134233.21008051647,23.59979776521059,186.6138128427003,1043.3506889278704,32.96387094166667,2026-06-12 21:04:00.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:01.524746,132859.84055746172,23.717521581981845,186.25235859093223,1039.8917983441004,32.96387094166667,2026-06-12 21:04:01.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:02.524746,131472.6129893477,23.834800840050928,185.88782756548565,1036.4686574252007,32.96387094166667,2026-06-12 21:04:02.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:03.524746,130071.49046437725,23.951608259330477,185.52021021037143,1033.081625581847,32.96387094166667,2026-06-12 21:04:03.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:04.524746,128656.44033975228,24.067916038411056,185.1494978244148,1029.7310631257278,32.96387094166667,2026-06-12 21:04:04.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:05.524746,127227.4343931442,24.183695859309463,184.7756825969232,1026.4173311571624,32.96387094166667,2026-06-12 21:04:05.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:06.524746,125784.4489735331,24.29891889309523,184.39875764343392,1023.1407914480808,32.96387094166667,2026-06-12 21:04:06.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:07.524746,124327.46515372592,24.41355580633497,184.0187170422578,1019.9018063228388,32.96387094166667,2026-06-12 21:04:07.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:08.524746,122856.46888142488,24.52757676853656,183.6355558709497,1016.7007385325904,32.96387094166667,2026-06-12 21:04:08.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:09.524746,121371.45113151282,24.640951460452243,183.24927024346977,1013.537951128103,32.96387094166667,2026-06-12 21:04:09.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:10.524746,119872.40805703728,24.75364908340948,182.8598573473604,1010.413807326934,32.96387094166667,2026-06-12 21:04:10.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:11.524746,118359.34113963692,24.865638369604422,182.4673154811404,1007.328670377716,32.96387094166667,2026-06-12 21:04:11.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:12.524746,116832.25733926528,24.976887593439347,182.07164409193683,1004.2829034200298,32.96387094166667,2026-06-12 21:04:12.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:13.524746,115291.1692423329,25.087364583904915,181.67284381309105,1001.2768693405015,32.96387094166667,2026-06-12 21:04:13.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:14.524746,113736.0952085024,25.197036738014653,181.27091650182163,998.3109306256952,32.96387094166667,2026-06-12 21:04:14.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:15.524746,112167.05951514862,25.305871035383955,180.8658652767209,995.385449209881,32.96387094166667,2026-06-12 21:04:15.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:16.524746,110584.09250015316,25.413834053865525,180.4576945552328,992.5007863207514,32.96387094166667,2026-06-12 21:04:16.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:17.524746,108987.23070142412,25.520891986371897,180.04641009072205,989.6573023200236,32.96387094166667,2026-06-12 21:04:17.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:18.524746,107376.51699434262,25.62701065881093,179.63201900946132,986.855356541538,32.96387094166667,2026-06-12 21:04:18.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:19.524746,105752.00072478552,25.73215554922506,179.21452984688906,984.095307124776,32.96387094166667,2026-06-12 21:04:19.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:20.524746,104113.73783974636,25.836291808062413,178.79395258371738,981.3775108462604,32.96387094166667,2026-06-12 21:04:20.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:21.524746,102461.79101301776,25.93938427966773,178.370298681188,978.7023229466324,32.96387094166667,2026-06-12 21:04:21.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:22.524746,100796.22976677396,26.04139752496164,177.94358111572092,976.0700969547036,32.96387094166667,2026-06-12 21:04:22.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:23.524746,99117.13058831748,26.142295845296523,177.51381441273617,973.4811845088708,32.96387094166667,2026-06-12 21:04:23.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:24.524746,97424.57704190942,26.242043307529524,177.08101467966054,970.9359351750066,32.96387094166667,2026-06-12 21:04:24.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:25.524746,95718.6598744594,26.340603770275333,176.64519963774111,968.4346962617676,32.96387094166667,2026-06-12 21:04:25.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:26.524746,93999.47711613664,26.437940911330976,176.2063886529828,965.9778126335954,32.96387094166667,2026-06-12 21:04:26.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:27.524746,92267.13417364591,26.534018256297603,175.7646027655722,963.5656265205176,32.96387094166667,2026-06-12 21:04:27.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:28.524746,90521.74391750904,26.62879920834871,175.319864718157,961.198477325881,32.96387094166667,2026-06-12 21:04:28.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:29.524746,88763.42676178543,26.722247079115785,174.8721989825123,958.8767014324858,32.96387094166667,2026-06-12 21:04:29.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:30.524746,86992.31073688217,26.814325120723343,174.42163178481547,956.6006320058406,32.96387094166667,2026-06-12 21:04:30.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:31.524746,85208.53155323894,26.90499655890405,173.96819112884913,954.370598795771,32.96387094166667,2026-06-12 21:04:31.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:32.524746,83412.2326584072,26.994224627129945,173.5119068178316,952.186927937508,32.96387094166667,2026-06-12 21:04:32.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:33.524746,81603.56528409051,27.08197260180841,173.05281047392435,950.049941750198,32.96387094166667,2026-06-12 21:04:33.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:34.524746,79782.6884851193,27.168203838429804,172.59093555592395,947.9599585349032,32.96387094166667,2026-06-12 21:04:34.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:35.524746,77949.76916821017,27.252881808663464,172.1263173745292,945.9172923713662,32.96387094166667,2026-06-12 21:04:35.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:36.524746,76104.98211204141,27.33597013830794,171.6589931055764,943.9222529146656,32.96387094166667,2026-06-12 21:04:36.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:37.524746,74248.50997632816,27.41743264608928,171.18900180058728,941.9751451909788,32.96387094166667,2026-06-12 21:04:37.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:38.524746,72380.54330191234,27.49723338320735,170.71638439515397,940.0762693935752,32.96387094166667,2026-06-12 21:04:38.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:39.524746,70501.2804985388,27.575336673592563,170.2411837142105,938.2259206787847,32.96387094166667,2026-06-12 21:04:39.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:40.524746,68610.92782335049,27.651707154784376,169.76344447500648,936.4243889624778,32.96387094166667,2026-06-12 21:04:40.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:41.524746,66709.69934763758,27.72630981937885,169.28321328706883,934.6719587171032,32.96387094166667,2026-06-12 21:04:41.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:42.524746,64797.8169115644,27.79911005694132,168.8005386490377,932.968908769897,32.96387094166667,2026-06-12 21:04:42.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:43.524746,62875.51006931635,27.87007369631723,168.31547094302343,931.3155121024678,32.96387094166667,2026-06-12 21:04:43.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:44.524746,60943.01602032626,27.93916704824892,167.8280624252519,929.7120356519636,32.96387094166667,2026-06-12 21:04:44.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:45.524746,59000.57953038585,28.00635694823665,167.3383672140318,928.1587401136408,32.96387094166667,2026-06-12 21:04:45.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:46.524746,57048.45283942585,28.07161079948408,166.84644127408674,926.655879746504,32.96387094166667,2026-06-12 21:04:46.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:47.524746,55086.89555890495,28.13489661590995,166.3523423980712,925.2037021807032,32.96387094166667,2026-06-12 21:04:47.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:48.524746,53116.17455493968,28.196183065055838,165.85613018414304,923.8024482283416,32.96387094166667,2026-06-12 21:04:48.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:49.524746,51136.56382187048,28.25543951084536,165.35786601086926,922.4523516969888,32.96387094166667,2026-06-12 21:04:49.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:50.524746,49148.3443411529,28.312636056036528,164.8576130080221,921.1536392071224,32.96387094166667,2026-06-12 21:04:50.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:51.524746,47151.80393063065,28.367743584312112,164.3554360246298,919.9065300128012,32.96387094166667,2026-06-12 21:04:51.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:52.524746,45147.23707962972,28.42073380185526,163.8514015930034,918.7112358268512,32.96387094166667,2026-06-12 21:04:52.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:53.524746,43134.944773529634,28.471579278328218,163.3455778897131,917.56796065019,32.96387094166667,2026-06-12 21:04:53.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:54.524746,41115.234306486185,28.52025348710601,162.83803469311374,916.4769006064224,32.96387094166667,2026-06-12 21:04:54.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:55.524746,39088.41908200896,28.566730844734845,162.32884333736533,915.4382437803248,32.96387094166667,2026-06-12 21:04:55.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:56.524746,37054.818403022095,28.61098674938685,161.81807666330153,914.4521700629524,32.96387094166667,2026-06-12 21:04:56.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:57.524746,35014.75724983028,28.65299761832212,161.3058089657793,913.5188510010802,32.96387094166667,2026-06-12 21:04:57.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:58.524746,32968.56604864816,28.6927409241372,160.79211593813966,912.6384496537472,32.96387094166667,2026-06-12 21:04:58.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:04:59.524746,30916.58042871998,28.730195229795427,160.277074613308,911.8111204538112,32.96387094166667,2026-06-12 21:04:59.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:00.524746,28859.14096901722,28.765340222243,159.76076330174445,911.037009076878,32.96387094166667,2026-06-12 21:05:00.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:01.524746,26796.592937172703,28.798156744586244,159.24326152697594,910.3162523161094,32.96387094166667,2026-06-12 21:05:01.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:02.524746,24729.28601664653,28.828626826667097,158.72464995763906,909.6489779645256,32.96387094166667,2026-06-12 21:05:02.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:03.524746,22657.574027081453,28.856733713985456,158.20501033735368,909.0353047041508,32.96387094166667,2026-06-12 21:05:03.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:04.524746,20581.81463539205,28.882461894859706,157.6844254117919,908.4753420024948,32.96387094166667,2026-06-12 21:05:04.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:05.524746,18502.36905919748,28.905797125720586,157.162978853366,907.969190017064,32.96387094166667,2026-06-12 21:05:05.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:06.524746,16419.601763786708,28.92672645450861,156.64075518388626,907.5169395069004,32.96387094166667,2026-06-12 21:05:06.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:07.524746,14333.880150872885,28.94523824202741,156.11783969472708,907.1186717529972,32.96387094166667,2026-06-12 21:05:07.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:08.524746,12245.574243314722,28.961322181269782,155.59431836564406,906.7744584856692,32.96387094166667,2026-06-12 21:05:08.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:09.524746,10155.056362641564,28.974969314557256,155.0702777814115,906.4843618213686,32.96387094166667,2026-06-12 21:05:09.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:10.524746,8062.7008033730735,28.986172048518167,154.5458050473752,906.248434207038,32.96387094166667,2026-06-12 21:05:10.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:11.524746,5968.8835014048655,28.994924166798903,154.02098770323173,906.0667183735308,32.96387094166667,2026-06-12 21:05:11.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:12.524746,3873.981701149353,29.00122084050699,153.49591363628377,905.9392472971437,32.96387094166667,2026-06-12 21:05:12.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:13.524746,1778.3736181408,29.0050586363072,152.97067099335678,905.8660441704068,32.96387094166667,2026-06-12 21:05:13.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:14.524746,-317.5618993506251,29.006435522197503,152.44534809233895,905.8471223809408,32.96387094166667,2026-06-12 21:05:14.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:15.524746,-2413.4457111230336,29.00535087087804,151.92003333300076,905.8824854999274,32.96387094166667,2026-06-12 21:05:15.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:16.524746,-4508.898724546123,29.001805460788933,151.39481510810856,905.9721272783166,32.96387094166667,2026-06-12 21:05:16.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:17.524746,-6603.542236150992,28.99580147469569,150.86978171397865,906.1160316533428,32.96387094166667,2026-06-12 21:05:17.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:18.524746,-8696.998270646278,28.987342495981228,150.3450212617511,906.3141727619328,32.96387094166667,2026-06-12 21:05:18.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:19.524746,-10788.889920213607,28.97643350246786,149.8206215886351,906.56651496522,32.96387094166667,2026-06-12 21:05:19.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:20.524746,-12878.841679060908,28.96308085800553,149.29667017051483,906.8730128792728,32.96387094166667,2026-06-12 21:05:20.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:21.524746,-14966.479777781746,28.94729230164367,148.77325403473853,907.2336114166689,32.96387094166667,2026-06-12 21:05:21.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:22.524746,-17051.43251211439,28.929076934590466,148.25045967454977,907.6482458351944,32.96387094166667,2026-06-12 21:05:22.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:23.524746,-19133.33056824025,28.908445204887386,147.72837296462214,908.1168417959698,32.96387094166667,2026-06-12 21:05:23.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:24.524746,-21211.807342973985,28.885408889952235,147.20707907818735,908.63931542884,32.96387094166667,2026-06-12 21:05:24.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:25.524746,-23286.499258830638,28.85998107691429,146.6866624057453,909.2155734076706,32.96387094166667,2026-06-12 21:05:25.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:26.524746,-25357.046071880945,28.832176140963057,146.16720647596884,909.8455130320364,32.96387094166667,2026-06-12 21:05:26.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:27.524746,-27423.09117342609,28.802009721680555,145.64879387853966,910.5290223173508,32.96387094166667,2026-06-12 21:05:27.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:28.524746,-29484.28188484966,28.76949869742328,145.13150618910174,911.265980093481,32.96387094166667,2026-06-12 21:05:28.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:29.524746,-31540.269743131557,28.734661157929768,144.6154238970107,912.0562561095412,32.96387094166667,2026-06-12 21:05:29.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:30.524746,-33590.71077959102,28.697516375123925,144.10062633522602,912.8997111474056,32.96387094166667,2026-06-12 21:05:30.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:31.524746,-35635.26578824989,28.658084772321715,143.58719161329682,913.7961971408828,32.96387094166667,2026-06-12 21:05:31.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:32.524746,-37673.60058597852,28.616387891811616,143.07519655287493,914.7455573033982,32.96387094166667,2026-06-12 21:05:32.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:33.524746,-39705.386261963366,28.57244836106763,142.56471662643128,915.747626260226,32.96387094166667,2026-06-12 21:05:33.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:34.524746,-41730.29941747803,28.52628985752267,142.05582589887663,916.8022301889104,32.96387094166667,2026-06-12 21:05:34.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:35.524746,-43748.02239520257,28.47793707213703,141.54859697232283,917.9091869648288,32.96387094166667,2026-06-12 21:05:35.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:36.524746,-45758.24349731489,28.42741567181401,141.04310093415185,919.0683063128006,32.96387094166667,2026-06-12 21:05:36.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:37.524746,-47760.65719285966,28.374752260793983,140.53940730827455,920.2793899639328,32.96387094166667,2026-06-12 21:05:37.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:38.524746,-49754.9643134167,28.319974341090948,140.03758400979297,921.5422318185058,32.96387094166667,2026-06-12 21:05:38.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:39.524746,-51740.8722371125,28.26311027219458,139.5376973030801,922.8566181120874,32.96387094166667,2026-06-12 21:05:39.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:40.524746,-53718.09506133223,28.20418922997423,139.03981176311936,924.2223275884412,32.96387094166667,2026-06-12 21:05:40.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:41.524746,-55686.353763094754,28.1432411650724,138.54399024039475,925.6391316749874,32.96387094166667,2026-06-12 21:05:41.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:42.524746,-57645.37634761371,28.08029676077309,138.0502938291416,927.1067946633495,32.96387094166667,2026-06-12 21:05:42.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:43.524746,-59594.89798448946,28.01538739053781,137.55878183909738,928.6250738926474,32.96387094166667,2026-06-12 21:05:43.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:44.524746,-61534.66113253072,27.94854507522904,137.06951177045391,930.1937199373752,32.96387094166667,2026-06-12 21:05:44.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:45.524746,-63464.41565148684,27.87980244021684,136.58253929242807,931.81247679734,32.96387094166667,2026-06-12 21:05:45.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:46.524746,-65383.91890235778,27.809192672430743,136.0979182250017,933.4810820903452,32.96387094166667,2026-06-12 21:05:46.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:47.524746,-67292.93583533357,27.736749477426123,135.6157005240197,935.199267247932,32.96387094166667,2026-06-12 21:05:47.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:48.524746,-69191.23906640713,27.66250703659701,135.13593626936677,936.9667577132286,32.96387094166667,2026-06-12 21:05:48.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:49.524746,-71078.6089414613,27.586499964636506,134.65867365648248,938.7832731401908,32.96387094166667,2026-06-12 21:05:49.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:50.524746,-72954.83358900124,27.50876326734314,134.1839589908937,940.6485275938524,32.96387094166667,2026-06-12 21:05:50.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:51.524746,-74819.7089616274,27.42933229975852,133.7118366856755,942.562229753672,32.96387094166667,2026-06-12 21:05:51.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:52.524746,-76673.03886600006,27.34824272489466,133.24234926191428,944.524083115406,32.96387094166667,2026-06-12 21:05:52.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:53.524746,-78514.63498204152,27.26553047293505,132.77553735189784,946.5337861958724,32.96387094166667,2026-06-12 21:05:53.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:54.524746,-80344.31687066963,27.18123170117461,132.31143970521805,948.5910327357734,32.96387094166667,2026-06-12 21:05:54.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:55.524746,-82161.91197240884,27.095382754560344,131.8500931971272,950.6955119051304,32.96387094166667,2026-06-12 21:05:55.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:56.524746,-83967.25559401995,27.00802012711522,131.39153283985604,952.8469085059752,32.96387094166667,2026-06-12 21:05:56.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:57.524746,-85760.19088690751,26.919180424087784,130.93579179589494,955.044903177092,32.96387094166667,2026-06-12 21:05:57.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:58.524746,-87540.56881454925,26.82890032509989,130.48290139392267,957.2891725954306,32.96387094166667,2026-06-12 21:05:58.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:05:59.524746,-89308.24811192871,26.737216548119623,130.0328911465715,959.5793896792554,32.96387094166667,2026-06-12 21:05:59.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:06:00.524746,-91063.09523497718,26.644165814515183,129.5857887705304,961.915223787752,32.96387094166667,2026-06-12 21:06:00.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:06:01.524746,-92804.98430223751,26.549784815058285,129.14162020837705,964.296340920952,32.96387094166667,2026-06-12 21:06:01.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:06:02.524746,-94533.79702786011,26.4541101770471,128.70040965235705,966.7224039165854,32.96387094166667,2026-06-12 21:06:02.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:06:03.524746,-96249.4226475204,26.35717843243336,128.26217956966025,969.193072647266,32.96387094166667,2026-06-12 21:06:03.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:06:04.524746,-97951.75783581183,26.25902598720121,127.82695072957476,971.7080042121876,32.96387094166667,2026-06-12 21:06:04.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:06:05.524746,-99640.70661796976,26.159689091720477,127.3947422317259,974.2668531308752,32.96387094166667,2026-06-12 21:06:05.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:06:06.524746,-101316.1802736805,26.059203812419277,126.96557153600418,976.8692715304056,32.96387094166667,2026-06-12 21:06:06.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:06:07.524746,-102978.0972357457,25.95760600449896,126.53945449341856,979.5149093334176,32.96387094166667,2026-06-12 21:06:07.524746
STARLINK-6373,57345,0,unknown,2026-06-12T21:06:08.524746,-104626.38298204786,25.854931285922017,126.11640537828708,982.2034144410932,32.96387094166667,2026-06-12 21:06:08.524746
