Satellite,Timestamp (UTC),Doppler Shift (Hz),Azimuth (deg),Elevation (deg),Distance (km),Timestamp
STARLINK-30776,2026-06-08T18:11:10Z,-1295.2575284327004,165.60539496954655,88.27443624389025,562.1241937244037,2026-06-08 18:11:10+00:00
STARLINK-30776,2026-06-08T18:11:11Z,-4580.241352008286,144.1086047243871,88.01868700878315,562.2003355289061,2026-06-08 18:11:11+00:00
STARLINK-30776,2026-06-08T18:11:12Z,-7863.137446952487,129.0949386650818,87.55983910528815,562.3615934756643,2026-06-08 18:11:12+00:00
STARLINK-30776,2026-06-08T18:11:13Z,-11142.45552024932,119.283432137293,86.9897592292494,562.6078941286883,2026-06-08 18:11:13+00:00
STARLINK-30776,2026-06-08T18:11:14Z,-14416.713401749146,112.72759449880732,86.36084129413075,562.939125527103,2026-06-08 18:11:14+00:00
STARLINK-30776,2026-06-08T18:11:15Z,-17684.44025123936,108.1486817087408,85.69938212854409,563.3551374249988,2026-06-08 18:11:15+00:00
STARLINK-30776,2026-06-08T18:11:16Z,-20944.18007400744,104.80925102579018,85.01893618874081,563.8557416600645,2026-06-08 18:11:16+00:00
STARLINK-30776,2026-06-08T18:11:17Z,-24194.494585525736,102.28211099439989,84.32697070255865,564.4407125346657,2026-06-08 18:11:17+00:00
STARLINK-30776,2026-06-08T18:11:18Z,-27433.96655671427,100.31032994520926,83.627898700683,565.1097873535969,2026-06-08 18:11:18+00:00
STARLINK-30776,2026-06-08T18:11:19Z,-30661.20268460937,98.73260854510202,82.92450273865389,565.8626669901965,2026-06-08 18:11:19+00:00
STARLINK-30776,2026-06-08T18:11:20Z,-33874.83645647412,97.44351735826548,82.21864186942376,566.6990165415975,2026-06-08 18:11:20+00:00
STARLINK-30776,2026-06-08T18:11:21Z,-37073.53098985038,96.37162923201954,81.51162372512071,567.6184660899619,2026-06-08 18:11:21+00:00
STARLINK-30776,2026-06-08T18:11:22Z,-40255.98138977578,95.46701396006094,80.80441114073258,568.6206114404666,2026-06-08 18:11:22+00:00
STARLINK-30776,2026-06-08T18:11:23Z,-43420.9173750139,94.69380452729342,80.09774230436079,569.7050150392141,2026-06-08 18:11:23+00:00
STARLINK-30776,2026-06-08T18:11:24Z,-46567.10553346273,94.025616907305,79.39220361331837,570.8712069068541,2026-06-08 18:11:24+00:00
STARLINK-30776,2026-06-08T18:11:25Z,-49693.351228307685,93.44263501589045,78.68827547484979,572.118685556138,2026-06-08 18:11:25+00:00
STARLINK-30776,2026-06-08T18:11:26Z,-52798.50065539482,92.9297006738404,77.98636191946075,573.4469190777927,2026-06-08 18:11:26+00:00
STARLINK-30776,2026-06-08T18:11:27Z,-55881.44247200461,92.47502923489836,77.2868103581163,574.8553461853553,2026-06-08 18:11:27+00:00
STARLINK-30776,2026-06-08T18:11:28Z,-58941.10947462254,92.06932555443244,76.58992500619345,576.3433774062049,2026-06-08 18:11:28+00:00
STARLINK-30776,2026-06-08T18:11:29Z,-61976.47976215801,91.70516274675026,75.895976296488,577.9103961647546,2026-06-08 18:11:29+00:00
STARLINK-30776,2026-06-08T18:11:30Z,-64986.57788112339,91.37653728014568,75.20520753424897,579.5557599646,2026-06-08 18:11:30+00:00
STARLINK-30776,2026-06-08T18:11:31Z,-67970.4759693732,91.07854489917511,74.51783966093987,581.2788017102821,2026-06-08 18:11:31+00:00
STARLINK-30776,2026-06-08T18:11:32Z,-70927.29430676186,90.8071409451764,73.83407483229729,583.0788308347111,2026-06-08 18:11:32+00:00
STARLINK-30776,2026-06-08T18:11:33Z,-73856.20199859308,90.5589605323824,73.15409902452159,584.9551346136003,2026-06-08 18:11:33+00:00
STARLINK-30776,2026-06-08T18:11:34Z,-76756.41736926384,90.33118192275997,72.47808402423843,586.9069794382935,2026-06-08 18:11:34+00:00
STARLINK-30776,2026-06-08T18:11:35Z,-79627.20810017671,90.12142149204958,71.8061889743936,588.933612039394,2026-06-08 18:11:35+00:00
STARLINK-30776,2026-06-08T18:11:36Z,-82467.8913981135,89.92765208616667,71.13856153575934,591.0342608497738,2026-06-08 18:11:36+00:00
